7,IFSPC@MPINAS,-22.873102,-47.111778,1.09,645.4,18:14:53,SOLO,-56
7,IFSPC@MPINAS,-22.873102,-47.111778,1.09,645.4,18:14:53,DRONE,-55
8,IFSPC@MPINAS,-22.873102,-47.111778,1.09,645.5,18:14:54,SOLO,-56
8,IFSPC@MPINAS,-22.873102,-47.111778,1.09,645.5,18:14:54,DRONE,-55
9,IFSPC@MPINAS,-22.873104,-47.111782,1.09,645.7,18:15:0,SOLO,-56
9,IFSPC@MPINAS,-22.873104,-47.111782,1.09,645.7,18:15:0,DRONE,-55
10,IFSPC@MPINAS,-22.873108,-47.111782,1.09,645.7,18:15:6,SOLO,-57
10,IFSPC@MPINAS,-22.873108,-47.111782,1.09,645.7,18:15:6,DRONE,-56
11,IFSPC@MPINAS,-22.873112,-47.111782,0.86,646.6,18:15:16,DRONE,-54
11,IFSPC@MPINAS,-22.873112,-47.111782,0.86,646.6,18:15:16,SOLO,-56
12,IFSPC@MPINAS,-22.873112,-47.111782,0.86,646.6,18:15:17,DRONE,-54
12,IFSPC@MPINAS,-22.873112,-47.111782,0.86,646.6,18:15:17,SOLO,-55
13,IFSPC@MPINAS,-22.873108,-47.111778,0.86,646.6,18:15:23,SOLO,-55
13,IFSPC@MPINAS,-22.873108,-47.111778,0.86,646.6,18:15:23,DRONE,-54
14,IFSPC@MPINAS,-22.873108,-47.111778,0.86,646.6,18:15:23,DRONE,-54
14,IFSPC@MPINAS,-22.873108,-47.111778,0.86,646.6,18:15:23,SOLO,-56
15,IFSPC@MPINAS,-22.873116,-47.111778,0.86,645.8,18:15:39,DRONE,-55
15,IFSPC@MPINAS,-22.873116,-47.111778,0.86,645.8,18:15:39,SOLO,-55
16,IFSPC@MPINAS,-22.873117,-47.111782,0.86,645.8,18:15:45,DRONE,-55
16,IFSPC@MPINAS,-22.873117,-47.111782,0.86,645.8,18:15:45,SOLO,-55
17,IFSPC@MPINAS,-22.873119,-47.111782,0.86,646.0,18:15:46,SOLO,-56
17,IFSPC@MPINAS,-22.873119,-47.111782,0.86,646.0,18:15:46,DRONE,-54
18,IFSPC@MPINAS,-22.873121,-47.111782,0.86,646.2,18:15:52,DRONE,-55
18,IFSPC@MPINAS,-22.873121,-47.111782,0.86,646.2,18:15:52,SOLO,-55
19,IFSPC@MPINAS,-22.873121,-47.111782,0.86,646.2,18:15:52,SOLO,-55
